0.46068501472473145,0.6191722750663757,0.5184516310691833,0.35508134961128235,0.5866144299507141,0.31110939383506775,0.6416095495223999,0.3314986824989319,0.723200261592865,0.4197539985179901
0.4559361934661865,0.6075787544250488,0.5152815580368042,0.35043200850486755,0.5810081958770752,0.3024272322654724,0.6266746520996094,0.32990193367004395,0.7046564817428589,0.4102039337158203
0.45305782556533813,0.6034963130950928,0.5134629011154175,0.34359315037727356,0.5801458954811096,0.3003512918949127,0.6269305944442749,0.32857099175453186,0.705921471118927,0.41098272800445557
0.449616014957428,0.601815938949585,0.5128144025802612,0.3378022313117981,0.5806812047958374,0.2945280075073242,0.6292020082473755,0.32268792390823364,0.7119417190551758,0.409371018409729
0.4461405873298645,0.5890074968338013,0.5296763181686401,0.27612027525901794,0.6154450178146362,0.23121875524520874,0.67503821849823,0.26365575194358826,0.77250736951828,0.3780698776245117
0.4381307065486908,0.5758400559425354,0.5372030138969421,0.22646182775497437,0.6288437843322754,0.18003422021865845,0.6967983841896057,0.21923497319221497,0.8040816783905029,0.3502246141433716
0.4191815257072449,0.5713692307472229,0.5278644561767578,0.18751031160354614,0.6303209066390991,0.1301271617412567,0.7076410055160522,0.1753043830394745,0.8224719762802124,0.3213692903518677
0.3955921530723572,0.5684090256690979,0.5098445415496826,0.14713189005851746,0.6186224818229675,0.08226293325424194,0.7020726799964905,0.127736896276474,0.8257683515548706,0.2898176610469818
0.3847252130508423,0.56087327003479,0.502421498298645,0.11960145831108093,0.6179723143577576,0.049578309059143066,0.7046444416046143,0.09568583965301514,0.8282953500747681,0.2723095118999481
0.3729720711708069,0.5474839210510254,0.4888339042663574,0.08140391111373901,0.6047282218933105,-0.0008824467658996582,0.6985940933227539,0.05599457025527954,0.8270814418792725,0.23318329453468323
0.36249929666519165,0.5317091941833496,0.47623056173324585,0.06536746025085449,0.6010853052139282,-0.03915435075759888,0.6956144571304321,0.04120278358459473,0.8199554085731506,0.21053165197372437
0.3512550890445709,0.5136340856552124,0.47490835189819336,0.06409305334091187,0.5968748927116394,-0.021080493927001953,0.68670654296875,0.04541754722595215,0.8112186789512634,0.2132112979888916
0.35458698868751526,0.5186848640441895,0.4707166254520416,0.0742344856262207,0.5980415344238281,0.005048096179962158,0.6828407645225525,0.05415099859237671,0.8033444881439209,0.21921315789222717
0.3638041019439697,0.5267656445503235,0.4737655520439148,0.09398412704467773,0.5947261452674866,0.014181077480316162,0.6804667115211487,0.06806957721710205,0.7954248785972595,0.2346867322921753
0.3666071891784668,0.5162672400474548,0.4689120650291443,0.137913316488266,0.571674644947052,0.0810198187828064,0.6550815105438232,0.1284172534942627,0.7648091316223145,0.2725416123867035
0.3775479793548584,0.5305162668228149,0.4653712213039398,0.21527227759361267,0.550312340259552,0.16653937101364136,0.6171136498451233,0.21200934052467346,0.703122615814209,0.3310173451900482
0.38965800404548645,0.544157087802887,0.4627681374549866,0.27402955293655396,0.5387645363807678,0.22368046641349792,0.5996394157409668,0.2621311545372009,0.6732460260391235,0.3591479957103729
0.4061005413532257,0.5558979511260986,0.4706786870956421,0.3037340044975281,0.5396944284439087,0.2621168792247772,0.5940426588058472,0.2989770472049713,0.6644055843353271,0.38307905197143555
0.4361022114753723,0.5558812618255615,0.49166402220726013,0.33542731404304504,0.5537006258964539,0.3001435399055481,0.6020028591156006,0.3306411802768707,0.665122389793396,0.4123469889163971
0.4290185868740082,0.5618075728416443,0.4828508794307709,0.34516745805740356,0.5451449155807495,0.3069305419921875,0.594215452671051,0.33517855405807495,0.6613367795944214,0.41650354862213135
